0.1019585133,0.1140047014
0.0883675963,0.1106984243
0.0853184685,0.0881990492
0.0824028105,0.1168600246
0.0761909857,0.0840729624
0.0729252845,0.0753598735
0.0713681132,0.0765850171
0.0707766116,0.1008519083
0.0680124089,0.0713118091
0.0652637482,0.0692967847
0.0647458583,0.0715415403
0.0644386932,0.0698572844
0.0641907007,0.0657374859
0.0641053617,0.0749020576
0.0629886612,0.0648192093
0.0606702715,0.1013042033
0.0604160167,0.0797676519
0.0603265129,0.0835210383
0.0597961769,0.1083173305
0.0590653718,0.0703339353
0.0579013601,0.1401720643
0.0570023507,0.0575257242
0.0559115782,0.0752253681
0.0558609702,0.0558764599
0.0553492121,0.0566400215
0.0544064082,0.0604320206
0.0532937385,0.0533616729
0.0531436987,0.0626894757
0.0520057678,0.0572156571
0.0512136407,0.0710469708
0.0510465503,0.0578517541
0.0507936068,0.0554394126
0.0501755103,0.0503734723
0.0495165847,0.0562932119
0.0492702574,0.0730708763
0.0492189676,0.0875876024
0.0492173284,0.0541569069
0.0490701012,0.0568253137
0.0489764847,0.0809877738
0.0489467829,0.0532422177
0.0484409370,0.0761002675
0.0483956598,0.0512621850
0.0483581126,0.0508695357
0.0482334457,0.0570469722
0.0479063019,0.0586061440
0.0477385707,0.0477835238
0.0471733212,0.0596935786
0.0471651331,0.0530394651
0.0470092073,0.0547978468
0.0469720960,0.0523594581
0.0463430732,0.0528474189
0.0462948903,0.0478804447
0.0461745039,0.0527933985
0.0451735407,0.0459531918
0.0449519679,0.0449962318
0.0449460186,0.0640029162
0.0445999391,0.0516429879
0.0445555411,0.0470917933
0.0444038436,0.0677065626
0.0443961546,0.0446857065
0.0443910994,0.0705150217
0.0441942178,0.0468100011
0.0441590734,0.0605091862
0.0440412462,0.0584672540
0.0440067500,0.0482927896
0.0439505279,0.0523085222
0.0438491739,0.0477984473
0.0436568484,0.0550268069
0.0435652360,0.0459398217
0.0435551703,0.0469902232
0.0434645005,0.0480456837
0.0432305522,0.0451796129
0.0430947654,0.0716545656
0.0429999828,0.0640675202
0.0429752097,0.0554466359
0.0429102145,0.0520625077
0.0427270830,0.0458685309
0.0425673015,0.0458283126
0.0424876474,0.0531471036
0.0424013548,0.0556023307
0.0423940010,0.0442154333
0.0423166156,0.0436914787
0.0422828235,0.0575633869
0.0421079360,0.0447022766
0.0416525565,0.0629966930
0.0416245908,0.0633063465
0.0415605791,0.0421234891
0.0415351763,0.0601680391
0.0414619632,0.0512672514
0.0414072126,0.0458857045
0.0413232744,0.0570253879
0.0412866883,0.0423183888
0.0412026942,0.0710443854
0.0410449244,0.0824780837
0.0409875885,0.0459887087
0.0408213548,0.0409607962
0.0407774560,0.0825316533
0.0407358557,0.0637725443
0.0404525734,0.0411263853
0.0401738100,0.0490952693
0.0401699245,0.0439633206
0.0401132517,0.0409079231
0.0400160439,0.0405806527
0.0400028899,0.0854172409
0.0399780162,0.0571542606
0.0398426130,0.0407105759
0.0398295671,0.0463993922
0.0396714918,0.0444425307
0.0396353267,0.0409826525
0.0394643024,0.0516141467
0.0392035879,0.0401764438
0.0390996374,0.0400708131
0.0390670300,0.0419832431
0.0390303917,0.0533469506
0.0389689133,0.0441490039
0.0389443636,0.0493325591
0.0389410332,0.0390054546
0.0388195515,0.0426081829
0.0387632735,0.0512873307
0.0385989696,0.0467191972
0.0385772586,0.0668860301
0.0385548696,0.0471177101
0.0384060554,0.0575538464
0.0382088795,0.0770891160
0.0381622463,0.0801845714
0.0381408595,0.0447189063
0.0380954929,0.0482775122
0.0380615182,0.0542083159
0.0380611792,0.0487449691
0.0380594544,0.0543255433
0.0379758477,0.0492623597
0.0378141366,0.0626430959
0.0376849473,0.0391024202
0.0376383103,0.0410721041
0.0373948216,0.0388900563
0.0373342149,0.0767969266
0.0372229405,0.0516390912
0.0371806994,0.0429751910
0.0371507555,0.0461073034
0.0369762294,0.0632059798
0.0369339064,0.0412658267
0.0367027894,0.0400036797
0.0366384014,0.0397094116
0.0362924561,0.0494244993
0.0362846851,0.0386846513
0.0361974351,0.0398539230
0.0361671373,0.0998282060
0.0360159390,0.0510871112
0.0359621830,0.0365296230
0.0359474383,0.0395463370
0.0356840566,0.0411543138
0.0355845094,0.0588422455
0.0354087353,0.0354578048
