0.1306684017,0.1323659867
0.0913560763,0.0933376998
0.0752428994,0.0759247765
0.0730881169,0.0741159469
0.0710549578,0.0947762206
0.0704287738,0.0745453686
0.0653520375,0.0703853220
0.0653342009,0.0674172863
0.0652097687,0.0756584182
0.0646255836,0.0654252172
0.0634672418,0.0676480308
0.0623697191,0.0635288507
0.0605612472,0.0619013272
0.0602641366,0.0628760904
0.0599940941,0.0719690621
0.0597115643,0.0825118721
0.0596595854,0.0933235288
0.0594403520,0.0622909293
0.0576636381,0.0647320896
0.0570462607,0.0579855666
0.0568338223,0.0581119023
0.0567054562,0.0959994644
0.0552268252,0.0568099432
0.0546576008,0.0653870776
0.0539707430,0.0560458638
0.0538499355,0.0580570735
0.0533597171,0.0625003949
0.0524705723,0.0617840141
0.0523528419,0.0525446311
0.0521705151,0.0592720136
0.0517692268,0.0652688369
0.0513866134,0.0681484342
0.0509149507,0.0605590194
0.0508888029,0.0661893487
0.0504445471,0.0609098971
0.0504400656,0.0523461774
0.0502507389,0.0586727299
0.0501096249,0.0600279756
0.0500952527,0.0626783967
0.0500064269,0.0556096472
0.0499674827,0.0508587286
0.0498771556,0.0799487755
0.0495168678,0.0616842173
0.0494339690,0.0600563735
0.0489984825,0.0513462275
0.0475654900,0.0816691369
0.0472862460,0.0634181425
0.0471920967,0.0576232783
0.0469266698,0.0475097224
0.0469109379,0.0493657701
0.0467738062,0.0474244915
0.0466941670,0.0518664606
0.0465304516,0.0466784574
0.0461222306,0.0567787178
0.0460487269,0.0467210077
0.0460144989,0.0868186876
0.0460123122,0.0554739460
0.0459953174,0.0522391014
0.0459292829,0.0493846461
0.0458632931,0.0600996278
0.0457428545,0.0493411981
0.0456780382,0.0659721047
0.0454278663,0.0499745831
0.0454007052,0.0670880526
0.0452860333,0.0455053560
0.0451091118,0.0741294846
0.0450173691,0.0482360497
0.0450166166,0.0562246628
0.0442042872,0.0535056703
0.0441820212,0.0442982651
0.0438813753,0.0489447042
0.0435006544,0.0479481183
0.0433740430,0.0463031717
0.0433499962,0.0490469038
0.0431280024,0.0566078387
0.0430015288,0.0617469177
0.0427566655,0.0499244034
0.0426573083,0.0751891732
0.0426101647,0.0439388193
0.0425304025,0.0438954569
0.0424960852,0.0471239798
0.0424942374,0.0429438688
0.0424420498,0.0436877236
0.0424147546,0.0656431541
0.0423628911,0.0426668860
0.0423433632,0.0631321296
0.0422558784,0.0611535311
