0.000000000000000000e+00,2.964101552963256836e+00,8.464101552963256836e+00,1.818653315305709839e+01,3.732050776481628418e+00,2.232050776481628418e+00,7.062177717685699463e+00,8.526279270648956299e+00,7.732050776481628418e+00,8.464101552963256836e+00,1.336807376146316528e+01,7.000000000000000000e+00,6.696152329444885254e+00,5.609549790620803833e+01,5.609549790620803833e+01,5.902370101213455200e+01,4.243524402379989624e+01,5.646152329444885254e+01,5.060511708259582520e+01,4.480126941204071045e+01,5.609549790620803833e+01,5.499742174148559570e+01,5.755959945917129517e+01,3.731088858842849731e+01,3.237306630611419678e+01,1.877499014139175415e+01,1.331088858842849731e+01,2.543524402379989624e+01,3.530126941204071045e+01,2.660511708259582520e+01,2.580126941204071045e+01,3.154998028278350830e+01,3.314805644750595093e+01,5.014805644750595093e+01,2.821985334157943726e+01,5.254998028278350830e+01,5.547818338871002197e+01,3.876537096500396729e+01
2.964101552963256836e+00,0.000000000000000000e+00,5.500000000000000000e+00,1.895448237657546997e+01,6.696152329444885254e+00,2.928203105926513672e+00,7.830126941204071045e+00,8.928203105926513672e+00,6.964101552963256836e+00,7.696152329444885254e+00,1.230589604377746582e+01,6.232050776481628418e+00,7.464101552963256836e+00,5.686344712972640991e+01,5.686344712972640991e+01,5.979165023565292358e+01,4.320319324731826782e+01,5.722947251796722412e+01,5.137306630611419678e+01,4.556921863555908203e+01,5.686344712972640991e+01,5.576537096500396729e+01,5.832754868268966675e+01,3.807883781194686890e+01,3.343524402379989624e+01,1.983716785907745361e+01,1.564101552963256836e+01,2.649742174148559570e+01,3.636344712972640991e+01,2.956921863555908203e+01,2.876537096500396729e+01,3.451408183574676514e+01,3.421023416519165039e+01,5.121023416519165039e+01,2.928203105926513672e+01,5.361215800046920776e+01,5.654036110639572144e+01,3.982754868268966675e+01
8.464101552963256836e+00,5.500000000000000000e+00,0.000000000000000000e+00,2.445448237657546997e+01,1.219615232944488525e+01,8.428203105926513672e+00,1.333012694120407104e+01,1.442820310592651367e+01,2.928203105926513672e+00,4.392304658889770508e+00,1.634179449081420898e+01,1.464101552963256836e+00,1.296410155296325684e+01,6.236344712972640991e+01,6.236344712972640991e+01,6.529165023565292358e+01,4.870319324731826782e+01,6.272947251796722412e+01,5.687306630611419678e+01,5.106921863555908203e+01,6.236344712972640991e+01,6.126537096500396729e+01,6.382754868268966675e+01,4.357883781194686890e+01,3.196152329444885254e+01,2.153332018852233887e+01,2.114101552963256836e+01,2.502370101213455200e+01,3.488972640037536621e+01,3.506921863555908203e+01,3.426537096500396729e+01,4.001408183574676514e+01,3.717433571815490723e+01,4.973651343584060669e+01,3.478203105926513672e+01,5.213843727111816406e+01,5.506664037704467773e+01,3.835382795333862305e+01
1.818653315305709839e+01,1.895448237657546997e+01,2.445448237657546997e+01,0.000000000000000000e+00,1.811473625898361206e+01,2.041858392953872681e+01,1.185640621185302734e+01,1.002627927064895630e+01,2.591858392953872681e+01,2.665063470602035522e+01,9.188846468925476074e+00,2.518653315305709839e+01,1.258845698833465576e+01,3.790896475315093994e+01,3.790896475315093994e+01,4.083716785907745361e+01,2.424871087074279785e+01,3.827499014139175415e+01,3.241858392953872681e+01,2.661473625898361206e+01,3.790896475315093994e+01,3.681088858842849731e+01,3.937306630611419678e+01,1.912435543537139893e+01,5.055959945917129517e+01,3.696152329444885254e+01,3.149742174148559570e+01,4.362177717685699463e+01,5.348780256509780884e+01,3.147818338871002197e+01,3.447818338871002197e+01,4.593266576528549194e+01,5.133458960056304932e+01,6.833458960056304932e+01,4.640638649463653564e+01,7.073651343584060669e+01,7.366471654176712036e+01,5.695190411806106567e+01
3.732050776481628418e+00,6.696152329444885254e+00,1.219615232944488525e+01,1.811473625898361206e+01,0.000000000000000000e+00,4.866025388240814209e+00,6.258330047130584717e+00,8.454482376575469971e+00,1.036602538824081421e+01,1.109807616472244263e+01,1.329627686738967896e+01,1.073205077648162842e+01,5.526279270648956299e+00,5.346152329444885254e+01,5.346152329444885254e+01,5.821985334157943726e+01,4.236344712972640991e+01,5.382754868268966675e+01,4.797114247083663940e+01,4.363139635324478149e+01,5.346152329444885254e+01,5.236344712972640991e+01,5.529165023565292358e+01,3.467691397666931152e+01,3.354293936491012573e+01,1.884678703546524048e+01,1.338268548250198364e+01,2.550704091787338257e+01,3.537306630611419678e+01,2.287306630611419678e+01,2.206921863555908203e+01,2.781792950630187988e+01,3.321985334157943726e+01,5.021985334157943726e+01,2.829165023565292358e+01,5.262177717685699463e+01,5.554998028278350830e+01,3.883716785907745361e+01
2.232050776481628418e+00,2.928203105926513672e+00,8.428203105926513672e+00,2.041858392953872681e+01,4.866025388240814209e+00,0.000000000000000000e+00,9.294228494167327881e+00,1.039230465888977051e+01,5.500000000000000000e+00,6.232050776481628418e+00,1.523409914970397949e+01,6.964101552963256836e+00,8.928203105926513672e+00,5.832754868268966675e+01,5.832754868268966675e+01,6.125575178861618042e+01,4.466729480028152466e+01,5.869357407093048096e+01,5.283716785907745361e+01,4.703332018852233887e+01,5.832754868268966675e+01,5.722947251796722412e+01,5.979165023565292358e+01,3.954293936491012573e+01,3.050704091787338257e+01,1.690896475315093994e+01,1.271281242370605469e+01,2.356921863555908203e+01,3.343524402379989624e+01,2.664101552963256836e+01,2.583716785907745361e+01,3.158587872982025146e+01,3.128203105926513672e+01,4.828203105926513672e+01,2.635382795333862305e+01,5.068395489454269409e+01,5.361215800046920776e+01,3.689934557676315308e+01
7.062177717685699463e+00,7.830126941204071045e+00,1.333012694120407104e+01,1.185640621185302734e+01,6.258330047130584717e+00,9.294228494167327881e+00,0.000000000000000000e+00,2.196152329444885254e+00,1.479422849416732788e+01,1.552627927064895630e+01,8.305896043777465820e+00,1.406217771768569946e+01,7.320507764816284180e-01,4.903332018852233887e+01,4.903332018852233887e+01,5.196152329444885254e+01,3.610511708259582520e+01,4.939934557676315308e+01,4.354293936491012573e+01,3.773909169435501099e+01,4.903332018852233887e+01,4.793524402379989624e+01,5.049742174148559570e+01,3.024871087074279785e+01,3.870319324731826782e+01,2.510511708259582520e+01,1.964101552963256836e+01,3.176537096500396729e+01,4.163139635324478149e+01,2.722947251796722412e+01,2.642562484741210938e+01,3.407625955343246460e+01,3.947818338871002197e+01,5.647818338871002197e+01,3.454998028278350830e+01,5.888010722398757935e+01,6.180831032991409302e+01,4.509549790620803833e+01
8.526279270648956299e+00,8.928203105926513672e+00,1.442820310592651367e+01,1.002627927064895630e+01,8.454482376575469971e+00,1.039230465888977051e+01,2.196152329444885254e+00,0.000000000000000000e+00,1.589230465888977051e+01,1.662435543537139893e+01,6.109743714332580566e+00,1.516025388240814209e+01,2.928203105926513672e+00,4.793524402379989624e+01,4.793524402379989624e+01,5.086344712972640991e+01,3.427499014139175415e+01,4.830126941204071045e+01,4.244486320018768311e+01,3.664101552963256836e+01,4.793524402379989624e+01,4.683716785907745361e+01,4.939934557676315308e+01,2.915063470602035522e+01,4.089934557676315308e+01,2.730126941204071045e+01,2.183716785907745361e+01,3.396152329444885254e+01,4.382754868268966675e+01,2.942562484741210938e+01,2.862177717685699463e+01,3.627241188287734985e+01,4.167433571815490723e+01,5.867433571815490723e+01,3.674613261222839355e+01,6.107625955343246460e+01,6.400446265935897827e+01,4.729165023565292358e+01
7.732050776481628418e+00,6.964101552963256836e+00,2.928203105926513672e+00,2.591858392953872681e+01,1.036602538824081421e+01,5.500000000000000000e+00,1.479422849416732788e+01,1.589230465888977051e+01,0.000000000000000000e+00,1.464101552963256836e+00,1.780589604377746582e+01,1.464101552963256836e+00,1.442820310592651367e+01,6.382754868268966675e+01,6.382754868268966675e+01,6.675575178861618042e+01,5.016729480028152466e+01,6.419357407093048096e+01,5.833716785907745361e+01,5.253332018852233887e+01,6.382754868268966675e+01,6.272947251796722412e+01,6.529165023565292358e+01,4.504293936491012573e+01,2.903332018852233887e+01,1.860511708259582520e+01,1.821281242370605469e+01,2.209549790620803833e+01,3.196152329444885254e+01,3.214101552963256836e+01,3.133716785907745361e+01,3.708587872982025146e+01,3.424613261222839355e+01,4.680831032991409302e+01,3.185382795333862305e+01,4.921023416519165039e+01,5.213843727111816406e+01,3.542562484741210938e+01
8.464101552963256836e+00,7.696152329444885254e+00,4.392304658889770508e+00,2.665063470602035522e+01,1.109807616472244263e+01,6.232050776481628418e+00,1.552627927064895630e+01,1.662435543537139893e+01,1.464101552963256836e+00,0.000000000000000000e+00,1.853794682025909424e+01,2.928203105926513672e+00,1.516025388240814209e+01,6.455959945917129517e+01,6.455959945917129517e+01,6.748780256509780884e+01,5.089934557676315308e+01,6.492562484741210938e+01,5.906921863555908203e+01,5.326537096500396729e+01,6.455959945917129517e+01,6.346152329444885254e+01,6.602370101213455200e+01,4.577499014139175415e+01,2.756921863555908203e+01,1.714101552963256836e+01,1.674871087074279785e+01,2.063139635324478149e+01,3.049742174148559570e+01,3.067691397666931152e+01,2.987306630611419678e+01,3.562177717685699463e+01,3.278203105926513672e+01,4.534420877695083618e+01,3.038972640037536621e+01,4.774613261222839355e+01,5.067433571815490723e+01,3.396152329444885254e+01
